type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct
impedance,[2008.      4.     23.     20.     31.     10.75],24,B0006,108,725,00725.csv,,0.06201388686472383,0.08131610081343171
discharge,[2.0080e+03 4.0000e+00 2.3000e+01 2.1000e+01 2.0000e+00 5.8296e+01],24,B0006,109,726,00726.csv,1.7971018450305436,,
impedance,[2008.       4.      23.      22.       0.      19.218],24,B0006,110,727,00727.csv,,0.06308360062643197,0.08264257683503572
charge,[2008.       4.      23.      22.      32.       6.671],24,B0006,111,728,00728.csv,,,
impedance,[2.0080e+03 4.0000e+00 2.4000e+01 1.0000e+00 1.9000e+01 4.6171e+01],24,B0006,112,729,00729.csv,,0.06183019217410585,0.08120435160553863
discharge,[2.008e+03 4.000e+00 2.400e+01 1.000e+00 5.100e+01 3.389e+01],24,B0006,113,730,00730.csv,1.7810046294120476,,
impedance,[2.0080e+03 4.0000e+00 2.4000e+01 2.0000e+00 4.8000e+01 3.5687e+01],24,B0006,114,731,00731.csv,,0.06313290641362876,0.0837217579093773
charge,[2008.       4.      24.       3.      20.      23.359],24,B0006,115,732,00732.csv,,,
impedance,[2008.       4.      24.       6.      18.      12.171],24,B0006,116,733,00733.csv,,0.06282694657880761,0.08347157844651079
discharge,[2.008e+03 4.000e+00 2.400e+01 6.000e+00 5.000e+01 3.100e-02],24,B0006,117,734,00734.csv,1.7710130422682329,,
impedance,[2008.       4.      24.       7.      46.      53.906],24,B0006,118,735,00735.csv,,0.06336352421336121,0.0837975537463188
charge,[2008.       4.      24.       8.      18.      41.703],24,B0006,119,736,00736.csv,,,
impedance,[2008.       4.      24.      11.      17.      36.359],24,B0006,120,737,00737.csv,,0.06349817571333986,0.08385488671663242
discharge,[2008.       4.      24.      11.      49.      24.281],24,B0006,121,738,00738.csv,1.7604712448170943,,
impedance,[2008.       4.      24.      12.      46.       8.171],24,B0006,122,739,00739.csv,,0.06264078681571249,0.08299028292337617
charge,[2008.      4.     24.     13.     17.     56.25],24,B0006,123,740,00740.csv,,,
impedance,[2008.       4.      24.      16.      14.       7.906],24,B0006,124,741,00741.csv,,0.060945139936148515,0.082015904986437
discharge,[2008.       4.      24.      16.      45.      56.015],24,B0006,125,742,00742.csv,1.7502913788006587,,
impedance,[2008.       4.      24.      17.      42.      40.796],24,B0006,126,743,00743.csv,,0.06395085325023771,0.0832684036551876
charge,[2008.       4.      24.      18.      14.      28.937],24,B0006,127,744,00744.csv,,,
impedance,[2008.       4.      24.      21.       6.      22.828],24,B0006,128,745,00745.csv,,0.0639175801612165,0.08216571708748939
discharge,[2008.       4.      24.      21.      38.      11.078],24,B0006,129,746,00746.csv,1.7394925037732578,,
impedance,[2008.       4.      24.      22.      34.      45.921],24,B0006,130,747,00747.csv,,0.061914442984428886,0.0827944269463386
charge,[2008.       4.      24.      23.       6.      34.156],24,B0006,131,748,00748.csv,,,
impedance,[2.008e+03 4.000e+00 2.500e+01 1.000e+00 5.700e+01 7.593e+00],24,B0006,132,749,00749.csv,,0.06223664045181756,0.08227519539898062
discharge,[2008.       4.      25.      12.       3.      44.093],24,B0006,133,750,00750.csv,1.7546766553637203,,
charge,[2.0080e+03 4.0000e+00 2.5000e+01 1.7000e+01 2.0000e+00 3.5703e+01],24,B0006,134,751,00751.csv,,,
discharge,[2008.       4.      25.      20.       3.      55.921],24,B0006,135,752,00752.csv,1.7659390941842175,,
impedance,[2008.       4.      25.      21.       0.      31.421],24,B0006,136,753,00753.csv,,0.06368589032225634,0.08410980261203092
charge,[2008.       4.      25.      21.      32.      20.468],24,B0006,137,754,00754.csv,,,
impedance,[2008.       4.      26.       0.      32.      46.968],24,B0006,138,755,00755.csv,,0.06203106446308808,0.08319177703888532
discharge,[2.0080e+03 4.0000e+00 2.6000e+01 1.0000e+00 4.0000e+00 3.5718e+01],24,B0006,139,756,00756.csv,1.7337887419624838,,
impedance,[2.0080e+03 4.0000e+00 2.6000e+01 2.0000e+00 0.0000e+00 5.2359e+01],24,B0006,140,757,00757.csv,,0.06394139531038306,0.08439590554803003
charge,[2.0080e+03 4.0000e+00 2.6000e+01 2.0000e+00 3.2000e+01 4.1093e+01],24,B0006,141,758,00758.csv,,,
impedance,[2008.       4.      26.       5.      25.      46.234],24,B0006,142,759,00759.csv,,0.06250649038034015,0.08426848073493345
discharge,[2008.      4.     26.      5.     57.     35.14],24,B0006,143,760,00760.csv,1.713325912040734,,
impedance,[2008.       4.      26.       6.      53.      34.171],24,B0006,144,761,00761.csv,,0.06334074841835481,0.08443325960211569
charge,[2008.       4.      26.       7.      25.      23.031],24,B0006,145,762,00762.csv,,,
impedance,[2008.       4.      26.      10.      26.      36.718],24,B0006,146,763,00763.csv,,0.06261533272747599,0.0839721783477321
discharge,[2008.       4.      26.      10.      58.      25.843],24,B0006,147,764,00764.csv,1.7024077813673466,,
charge,[2008.       4.      28.      17.      20.      47.859],24,B0006,148,765,00765.csv,,,
discharge,[2008.       4.      29.      12.      15.      56.953],24,B0006,149,766,00766.csv,1.82371946178183,,
impedance,[2008.       4.      29.      13.      12.      54.375],24,B0006,150,767,00767.csv,,0.0659851482712769,0.08205908433058269
charge,[2008.       4.      29.      13.      44.      46.546],24,B0006,151,768,00768.csv,,,
impedance,[2008.       4.      29.      16.      33.      38.281],24,B0006,152,769,00769.csv,,0.0645724621588098,0.08034229300933068
discharge,[2008.       4.      29.      17.       5.      27.781],24,B0006,153,770,00770.csv,1.8081284050314708,,
impedance,[2.0080e+03 4.0000e+00 2.9000e+01 1.8000e+01 2.0000e+00 2.1296e+01],24,B0006,154,771,00771.csv,,0.06584265367322818,0.08228467898593818
charge,[2008.       4.      29.      18.      34.      10.656],24,B0006,155,772,00772.csv,,,
impedance,[2008.      4.     29.     21.     28.     15.14],24,B0006,156,773,00773.csv,,0.06368615846693702,0.08236363977175419
discharge,[2008.      4.     29.     22.      0.      4.75],24,B0006,157,774,00774.csv,1.7757610945034283,,
impedance,[2008.       4.      29.      22.      56.      30.656],24,B0006,158,775,00775.csv,,0.06586299475840429,0.08404816384807184
charge,[2008.       4.      29.      23.      28.      20.218],24,B0006,159,776,00776.csv,,,
impedance,[2.008e+03 4.000e+00 3.000e+01 2.000e+00 1.200e+01 5.609e+00],24,B0006,160,777,00777.csv,,0.06291209789909709,0.08214102281998399
discharge,[2.0080e+03 4.0000e+00 3.0000e+01 2.0000e+00 4.3000e+01 5.5312e+01],24,B0006,161,778,00778.csv,1.7447409841836798,,
impedance,[2008.      4.     30.      3.     40.      3.39],24,B0006,162,779,00779.csv,,0.06445446289569287,0.08372729247372598
charge,[2008.       4.      30.       4.      11.      53.078],24,B0006,163,780,00780.csv,,,
impedance,[2008.       4.      30.       7.       9.      52.656],24,B0006,164,781,00781.csv,,0.06366741172107057,0.08296956725555057
discharge,[2008.       4.      30.       7.      41.      42.578],24,B0006,165,782,00782.csv,1.729207034132373,,
impedance,[2008.       4.      30.       8.      37.      42.406],24,B0006,166,783,00783.csv,,0.06449971024722613,0.08439116060930645
charge,[2008.       4.      30.       9.       9.      32.281],24,B0006,167,784,00784.csv,,,
impedance,[2008.       4.      30.      11.      56.      59.203],24,B0006,168,785,00785.csv,,0.06454586928056331,0.08390558187210605
discharge,[2008.       4.      30.      12.      28.      49.265],24,B0006,169,786,00786.csv,1.7081086552553244,,
impedance,[2008.       4.      30.      13.      24.      39.734],24,B0006,170,787,00787.csv,,0.06462222077599941,0.08347874261289515
charge,[2008.       4.      30.      13.      56.      29.843],24,B0006,171,788,00788.csv,,,
impedance,[2008.       4.      30.      16.      48.      25.875],24,B0006,172,789,00789.csv,,0.06441730776729335,0.08332080296168762
discharge,[2008.      4.     30.     17.     20.     16.14],24,B0006,173,790,00790.csv,1.6975954237461768,,
impedance,[2008.      4.     30.     18.     16.      7.25],24,B0006,174,791,00791.csv,,0.06535744633615422,0.08372284778321133
charge,[2008.      4.     30.     18.     47.     57.39],24,B0006,175,792,00792.csv,,,
impedance,[2008.       4.      30.      21.      43.       3.656],24,B0006,176,793,00793.csv,,0.06517362934686399,0.08478155339352322
discharge,[2008.       4.      30.      22.      14.      54.062],24,B0006,177,794,00794.csv,1.6820634524029463,,
impedance,[2008.       4.      30.      23.      10.      36.859],24,B0006,178,795,00795.csv,,0.0657374096950185,0.08640081854624075
charge,[2008.      4.     30.     23.     42.     27.25],24,B0006,179,796,00796.csv,,,
impedance,[2.0080e+03 5.0000e+00 1.0000e+00 2.0000e+00 4.3000e+01 4.2562e+01],24,B0006,180,797,00797.csv,,0.06359515956336817,0.08418492196132377
discharge,[2.008e+03 5.000e+00 1.000e+00 3.000e+00 1.500e+01 3.314e+01],24,B0006,181,798,00798.csv,1.6714768322295086,,
impedance,[2.008e+03 5.000e+00 1.000e+00 4.000e+00 1.100e+01 7.078e+00],24,B0006,182,799,00799.csv,,0.06569551042223239,0.08528415424415496
charge,[2.0080e+03 5.0000e+00 1.0000e+00 4.0000e+00 4.2000e+01 5.7703e+01],24,B0006,183,800,00800.csv,,,
impedance,[2.0080e+03 5.0000e+00 1.0000e+00 7.0000e+00 4.4000e+01 1.2656e+01],24,B0006,184,801,00801.csv,,0.06528547500729169,0.08605041403439097
discharge,[2.008e+03 5.000e+00 1.000e+00 8.000e+00 1.600e+01 3.343e+00],24,B0006,185,802,00802.csv,1.6607591387047655,,
impedance,[2.0080e+03 5.0000e+00 1.0000e+00 9.0000e+00 1.1000e+01 2.7593e+01],24,B0006,186,803,00803.csv,,0.06608858001407364,0.08697381626854853
charge,[2.0080e+03 5.0000e+00 1.0000e+00 9.0000e+00 4.3000e+01 1.8359e+01],24,B0006,187,804,00804.csv,,,
impedance,[2.0080e+03 5.0000e+00 1.0000e+00 1.2000e+01 4.2000e+01 3.4015e+01],24,B0006,188,805,00805.csv,,0.06653396257005847,0.08674821993371198
discharge,[2.0080e+03 5.0000e+00 1.0000e+00 1.3000e+01 1.4000e+01 2.4875e+01],24,B0006,189,806,00806.csv,1.651121015038069,,
impedance,[2.008e+03 5.000e+00 1.000e+00 1.400e+01 9.000e+00 5.064e+01],24,B0006,190,807,00807.csv,,0.0673918549622027,0.0861118887620564
charge,[2.0080e+03 5.0000e+00 1.0000e+00 1.4000e+01 4.1000e+01 4.1578e+01],24,B0006,191,808,00808.csv,,,
impedance,[2.0080e+03 5.0000e+00 1.0000e+00 1.7000e+01 3.9000e+01 2.0015e+01],24,B0006,192,809,00809.csv,,0.06634112534272091,0.08720558299891104
discharge,[2.0080e+03 5.0000e+00 1.0000e+00 1.8000e+01 1.1000e+01 1.0984e+01],24,B0006,193,810,00810.csv,1.6401349256190927,,
impedance,[2.0080e+03 5.0000e+00 1.0000e+00 1.9000e+01 6.0000e+00 2.6859e+01],24,B0006,194,811,00811.csv,,0.0671457542138853,0.08632770749811566
charge,[2.0080e+03 5.0000e+00 1.0000e+00 1.9000e+01 3.8000e+01 1.7968e+01],24,B0006,195,812,00812.csv,,,
impedance,[2.0080e+03 5.0000e+00 1.0000e+00 2.2000e+01 3.8000e+01 2.4062e+01],24,B0006,196,813,00813.csv,,0.06590996191117977,0.08712834097374948
discharge,[2.0080e+03 5.0000e+00 1.0000e+00 2.3000e+01 1.0000e+01 1.5265e+01],24,B0006,197,814,00814.csv,1.6291999416165441,,
impedance,[2.0080e+03 5.0000e+00 2.0000e+00 0.0000e+00 5.0000e+00 3.1015e+01],24,B0006,198,815,00815.csv,,0.06656218407046685,0.0876302548566821
charge,[2.0080e+03 5.0000e+00 2.0000e+00 0.0000e+00 3.7000e+01 2.2234e+01],24,B0006,199,816,00816.csv,,,
impedance,[2.0080e+03 5.0000e+00 2.0000e+00 3.0000e+00 2.1000e+01 4.3218e+01],24,B0006,200,817,00817.csv,,0.06605623626692969,0.08756285633165226
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 3.0000e+00 5.3000e+01 3.4765e+01],24,B0006,201,818,00818.csv,1.6088496302961666,,
impedance,[2.0080e+03 5.0000e+00 2.0000e+00 4.0000e+00 4.8000e+01 3.3343e+01],24,B0006,202,819,00819.csv,,0.06683041793365703,0.0881304972895854
charge,[2.0080e+03 5.0000e+00 2.0000e+00 5.0000e+00 2.0000e+01 2.4687e+01],24,B0006,203,820,00820.csv,,,
impedance,[2.0080e+03 5.0000e+00 2.0000e+00 8.0000e+00 1.2000e+01 4.9328e+01],24,B0006,204,821,00821.csv,,0.06590274256382748,0.08820859113319164
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 8.0000e+00 4.4000e+01 4.0859e+01],24,B0006,205,822,00822.csv,1.6035244898969248,,
impedance,[2.0080e+03 5.0000e+00 2.0000e+00 9.0000e+00 3.9000e+01 4.0343e+01],24,B0006,206,823,00823.csv,,0.0671228648017542,0.08952481378716437
charge,[2.0080e+03 5.0000e+00 2.0000e+00 1.0000e+01 1.1000e+01 3.1921e+01],24,B0006,207,824,00824.csv,,,
impedance,[2.0080e+03 5.0000e+00 2.0000e+00 1.3000e+01 1.1000e+01 1.3468e+01],24,B0006,208,825,00825.csv,,0.06791172070092616,0.08831509615303365
discharge,[2.008e+03 5.000e+00 2.000e+00 1.300e+01 4.300e+01 5.093e+00],24,B0006,209,826,00826.csv,1.5989712144027983,,
impedance,[2.0080e+03 5.0000e+00 2.0000e+00 1.4000e+01 3.7000e+01 5.5109e+01],24,B0006,210,827,00827.csv,,0.06804767963498151,0.08818918574404519
charge,[2.0080e+03 5.0000e+00 2.0000e+00 1.5000e+01 9.0000e+00 4.6812e+01],24,B0006,211,828,00828.csv,,,
impedance,[2.008e+03 5.000e+00 2.000e+00 1.800e+01 1.100e+01 3.593e+00],24,B0006,212,829,00829.csv,,0.06674377333784236,0.08857968181390717
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 1.9000e+01 7.0000e+00 4.8359e+01],24,B0006,213,830,00830.csv,1.5876273123575604,,
charge,[2.0080e+03 5.0000e+00 2.0000e+00 2.0000e+01 2.8000e+01 2.5781e+01],24,B0006,214,831,00831.csv,,,
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 2.3000e+01 2.4000e+01 1.7687e+01],24,B0006,215,832,00832.csv,1.5829719744686166,,
impedance,[2008.       5.       3.       0.      18.      59.734],24,B0006,216,833,00833.csv,,0.06787371479427354,0.08934891169767059
charge,[2008.       5.       3.       0.      50.      52.187],24,B0006,217,834,00834.csv,,,
impedance,[2008.       5.       3.       3.      41.      16.453],24,B0006,218,835,00835.csv,,0.06641297510611752,0.0895032370200492
discharge,[2008.       5.       3.       4.      13.       8.609],24,B0006,219,836,00836.csv,1.567137636713563,,
impedance,[2008.       5.       3.       5.       7.      41.812],24,B0006,220,837,00837.csv,,0.06842378612071928,0.0901555365219136
charge,[2008.       5.       3.       5.      39.      33.921],24,B0006,221,838,00838.csv,,,
impedance,[2008.       5.       3.       8.      38.      27.484],24,B0006,222,839,00839.csv,,0.06686868471567307,0.08981021390663306
discharge,[2008.       5.       3.       9.      10.      19.812],24,B0006,223,840,00840.csv,1.5613446139713882,,
impedance,[2008.       5.       3.      10.       4.      43.296],24,B0006,224,841,00841.csv,,0.06826417312265938,0.09040770934408239
charge,[2008.       5.       3.      10.      36.      35.781],24,B0006,225,842,00842.csv,,,
impedance,[2008.       5.       3.      13.      32.      41.671],24,B0006,226,843,00843.csv,,0.0675638979208385,0.09093282660720825
discharge,[2008.       5.       3.      14.       4.      34.187],24,B0006,227,844,00844.csv,1.5511711892790419,,
impedance,[2008.       5.       3.      14.      58.      49.093],24,B0006,228,845,00845.csv,,0.06774703943897442,0.0901563443871731
charge,[2008.      5.      3.     15.     30.     41.64],24,B0006,229,846,00846.csv,,,
impedance,[2008.       5.       3.      18.      26.      20.765],24,B0006,230,847,00847.csv,,0.06767916633501396,0.09097518732194294
discharge,[2008.       5.       3.      18.      58.      13.468],24,B0006,231,848,00848.csv,1.5406741606295171,,
impedance,[2008.       5.       3.      19.      52.      28.578],24,B0006,232,849,00849.csv,,0.06860934588238804,0.09068687374298401
charge,[2008.       5.       3.      20.      24.      21.312],24,B0006,233,850,00850.csv,,,
impedance,[2008.      5.      3.     23.     10.     37.25],24,B0006,234,851,00851.csv,,0.0679726933427561,0.09232410955240872
discharge,[2008.       5.       3.      23.      42.      30.093],24,B0006,235,852,00852.csv,1.5253138744624433,,
impedance,[2008.       5.       4.       0.      36.      36.703],24,B0006,236,853,00853.csv,,0.06856628257658516,0.09028017093370612
charge,[2.0080e+03 5.0000e+00 4.0000e+00 1.0000e+00 8.0000e+00 2.9578e+01],24,B0006,237,854,00854.csv,,,
impedance,[2008.       5.       4.       4.       9.      47.078],24,B0006,238,855,00855.csv,,0.06833354741887734,0.09201668954083403
discharge,[2008    5    4    4   41   40],24,B0006,239,856,00856.csv,1.5301570318067428,,
impedance,[2008.       5.       4.       5.      35.      36.578],24,B0006,240,857,00857.csv,,0.06838165618496082,0.09097113788599188
charge,[2008.       5.       4.       6.       7.      29.546],24,B0006,241,858,00858.csv,,,
impedance,[2008.       5.       4.       9.       8.      18.734],24,B0006,242,859,00859.csv,,0.06885136093381199,0.0925822548520223
discharge,[2008.       5.       4.       9.      40.      11.906],24,B0006,243,860,00860.csv,1.5246566834474087,,
impedance,[2008.       5.       4.      10.      34.       8.906],24,B0006,244,861,00861.csv,,0.06936455209326015,0.09111307751610045
charge,[2008.       5.       4.      11.       6.       2.078],24,B0006,245,862,00862.csv,,,
impedance,[2008.       5.       4.      14.       6.      20.031],24,B0006,246,863,00863.csv,,0.06906646906873301,0.0934909607320899
discharge,[2008.       5.       4.      14.      38.      13.359],24,B0006,247,864,00864.csv,1.5145492986655427,,
